"audio","length","trial_start","trial_end","understand","angry","intend","hostile","blame","subID"
"audio/10.wav",38,792.101171583,830.115441416,8,3.6,4.5,3.6,3.6,"33"
"audio/11.wav",27,869.669673166,896.684930458,9,5.4,5.4,3.6,6.3,"33"
"audio/12.wav",39,937.732799583,976.747359166,9,4.5,2.7,1.8,5.4,"33"
"audio/13.wav",40,1010.58004625,1050.594931541,9,8.1,3.6,2.7,4.5,"33"
"audio/14.wav",43,1092.307250208,1135.32603575,9,4.5,2.7,1.8,3.6,"33"
"audio/15.wav",19,1169.172289291,1188.185408458,9,1.8,1.8,0.9,4.5,"33"
"audio/16.wav",42,1227.797125,1269.812446666,9,4.5,3.6,1.8,2.7,"33"
"audio/17.wav",38,1308.597858666,1346.612183291,9,4.5,5.4,4.5,3.6,"33"
"audio/18.wav",39,1378.604712916,1417.618325125,9,6.3,2.7,4.5,7.2,"33"
"audio/19.wav",44,1458.100738666,1502.11717025,7,8.1,2.7,1.8,7.2,"33"
"audio/20.wav",46,1538.188331708,1584.208167041,9,8.1,5.4,6.3,9,"33"
"audio/21.wav",42,1622.645668583,1664.6636215,9,4.5,4.5,4.5,4.5,"33"
"audio/1.wav",42,19.8656612499981,62.0473987500009,9,9,0.9,0.9,4.5,"34"
"audio/2.wav",38,110.458318915997,148.484155207996,9,6.3,4.5,4.5,6.3,"34"
"audio/3.wav",40,189.009091499996,229.030120832998,9,3.6,0.9,0.9,0.9,"34"
"audio/4.wav",33,268.922480415997,301.938299082998,9,9,9,7.2,9,"34"
"audio/5.wav",43,335.696983290996,378.717730249999,9,8.1,5.4,4.5,4.5,"34"
"audio/6.wav",34,415.114282333001,449.128830249996,9,6.3,5.4,6.3,7.2,"34"
"audio/7.wav",45,486.731273665995,531.752466540995,9,4.5,0.9,0.9,5.4,"34"
"audio/8.wav",40,571.257069332998,611.272118458,9,8.1,9,9,7.2,"34"
"audio/9.wav",38,647.642813375001,685.659770040998,9,2.7,4.5,4.5,4.5,"34"
"audio/10.wav",38,731.154929832999,769.169927249997,9,5.4,1.8,1.8,5.4,"34"
"audio/11.wav",27,810.275364165995,837.290481415999,9,9,9,9,9,"34"
"audio/12.wav",39,867.395153332996,906.409232375001,9,9,9,6.3,9,"34"
"audio/13.wav",40,936.676359749996,976.691831415999,9,6.3,0.9,0.9,2.7,"34"
"audio/14.wav",43,1020.94873925,1063.968705333,9,9,9,9,9,"34"
"audio/15.wav",19,1095.420076166,1114.430907166,9,8.1,5.4,3.6,5.4,"34"
"audio/16.wav",42,1155.346358083,1197.363670083,9,9,9,9,9,"34"
"audio/17.wav",38,1230.667117041,1268.680556625,9,7.2,7.2,7.2,7.2,"34"
"audio/18.wav",39,1304.644807625,1343.658064,9,9,6.3,6.3,7.2,"34"
"audio/19.wav",44,1383.380206791,1427.395215916,9,9,0.9,0.9,4.5,"34"
"audio/20.wav",46,1477.420028958,1523.441789541,9,9,9,9,8.1,"34"
"audio/21.wav",42,1562.692218958,1604.708614041,9,7.2,4.5,3.6,4.5,"34"
"audio/1.wav",42,16.0059096670011,58.163245417003,8,9,3.6,5.4,4.5,"35"
"audio/2.wav",38,123.152092709002,161.180195624998,9,8.1,6.3,7.2,7.2,"35"
"audio/3.wav",40,193.561961708998,233.582674874997,9,5.4,2.7,2.7,2.7,"35"
"audio/4.wav",33,265.194068625002,298.210004583991,9,7.2,5.4,5.4,6.3,"35"
"audio/5.wav",43,331.25735637499,374.282004708992,9,4.5,2.7,2.7,3.6,"35"
"audio/6.wav",34,407.009794375001,441.023632249999,9,7.2,7.2,7.2,7.2,"35"
"audio/7.wav",45,468.72901783399,513.750982666999,9,6.3,5.4,4.5,6.3,"35"
"audio/8.wav",40,547.50884408399,587.52480262499,9,4.5,2.7,6.3,4.5,"35"
"audio/9.wav",38,619.701440374993,657.719735042003,9,2.7,2.7,2.7,2.7,"35"
"audio/10.wav",38,686.514190959002,724.527999500002,9,6.3,3.6,4.5,5.4,"35"
"audio/11.wav",27,758.095041916997,785.110067959002,9,4.5,4.5,4.5,4.5,"35"
"audio/12.wav",39,814.611717249994,853.626527834,9,5.4,2.7,5.4,5.4,"35"
"audio/13.wav",40,884.470788958992,924.487037458996,9,3.6,2.7,3.6,3.6,"35"
"audio/14.wav",43,955.276224374989,998.295298458994,9,4.5,3.6,5.4,4.5,"35"
"audio/15.wav",19,1033.66165983399,1052.674159334,0,9,5.4,5.4,5.4,"35"
"audio/16.wav",42,1084.43914295899,1126.455267375,9,7.2,4.5,5.4,6.3,"35"
"audio/17.wav",38,1173.242568709,1211.257631334,9,5.4,5.4,5.4,5.4,"35"
"audio/18.wav",39,1239.06862466699,1278.08362216699,9,7.2,6.3,6.3,6.3,"35"
"audio/19.wav",44,1316.19420566699,1360.21037975,9,7.2,7.2,7.2,7.2,"35"
"audio/20.wav",46,1386.672284,1432.69609312499,9,5.4,4.5,4.5,5.4,"35"
"audio/21.wav",42,1464.27022199999,1506.285826084,9,6.3,5.4,6.3,5.4,"35"
"audio/1.wav",42,36.3238657080074,78.449877542007,9,7.2,2.7,2.7,5.4,"36"
"audio/2.wav",38,137.848945000005,175.874879333001,9,3.6,3.6,2.7,3.6,"36"
"audio/3.wav",40,222.542459749995,262.563617542008,9,4.5,0.9,2.7,5.4,"36"
"audio/4.wav",33,307.116920291999,340.132528167,9,6.3,8.1,7.2,8.1,"36"
"audio/5.wav",43,381.830336041996,424.851846958001,9,5.4,5.4,5.4,6.3,"36"
"audio/6.wav",34,470.502167250001,504.516987875002,9,4.5,3.6,4.5,4.5,"36"
"audio/7.wav",45,550.969085792007,595.988684833006,9,5.4,1.8,1.8,4.5,"36"
"audio/8.wav",40,631.666397791996,671.681639875009,9,2.7,2.7,2.7,1.8,"36"
"audio/9.wav",38,710.438189749999,748.455783416997,9,2.7,1.8,1.8,1.8,"36"
"audio/10.wav",38,782.223679582996,820.237098875004,9,4.5,3.6,3.6,3.6,"36"
"audio/11.wav",27,854.970928333001,881.984868416999,9,3.6,4.5,2.7,3.6,"36"
"audio/12.wav",39,916.388046417007,955.403718917005,9,3.6,2.7,1.8,2.7,"36"
"audio/13.wav",40,988.927913417006,1028.94255875,9,3.6,1.8,2.7,2.7,"36"
"audio/14.wav",43,1065.915318,1108.935788292,9,5.4,4.5,2.7,4.5,"36"
"audio/15.wav",19,1141.16987566701,1160.180089167,9,3.6,1.8,1.8,1.8,"36"
"audio/16.wav",42,1192.6407995,1234.65653604201,9,4.5,2.7,2.7,4.5,"36"
"audio/17.wav",38,1265.338469875,1303.35446304201,9,1.8,1.8,1.8,1.8,"36"
"audio/18.wav",39,1334.444233042,1373.459826083,9,5.4,5.4,6.3,8.1,"36"
"audio/19.wav",44,1405.45672050001,1449.473273333,9,3.6,1.8,1.8,1.8,"36"
"audio/20.wav",46,1486.158189833,1532.178615292,9,7.2,6.3,5.4,5.4,"36"
"audio/21.wav",42,1566.93655100001,1608.95265829201,9,4.5,1.8,1.8,2.7,"36"
"audio/1.wav",42,24.8952518750011,67.0381159170065,9,6.3,6.3,5.4,4.5,"37"
"audio/2.wav",38,114.571682584006,152.596243624997,9,5.4,4.5,3.6,3.6,"37"
"audio/3.wav",40,191.030786417003,231.053908500005,9,0.9,0.9,0.9,0.9,"37"
"audio/4.wav",33,260.927767625006,293.942501041995,9,4.5,3.6,3.6,3.6,"37"
"audio/5.wav",43,328.471121791998,371.492364374993,9,0.9,2.7,2.7,0.9,"37"
"audio/6.wav",34,405.467168458999,439.480837499999,9,9,9,9,9,"37"
"audio/7.wav",45,469.810705541997,514.831565,9,0.9,0.9,0.9,0.9,"37"
"audio/8.wav",40,542.710321542007,582.725779208995,9,0.9,0.9,4.5,0.9,"37"
"audio/9.wav",38,612.393452499993,650.411088249995,9,0.9,2.7,0.9,0.9,"37"
"audio/10.wav",38,679.381724000006,717.395564209,9,2.7,3.6,2.7,3.6,"37"
"audio/11.wav",27,755.062254624994,782.075779874998,9,8.1,8.1,7.2,7.2,"37"
"audio/12.wav",39,816.328670041999,855.344057625,9,6.3,4.5,0.9,6.3,"37"
"audio/13.wav",40,900.274388292004,940.291920874995,9,3.6,0.9,0.9,0.9,"37"
"audio/14.wav",43,973.342934875007,1016.362817834,9,9,4.5,2.7,9,"37"
"audio/15.wav",19,1052.536038167,1071.546367959,9,6.3,0.9,0.9,0.9,"37"
"audio/16.wav",42,1103.934753084,1145.95052862501,9,9,4.5,2.7,4.5,"37"
"audio/17.wav",38,1184.1972295,1222.213024792,9,4.5,4.5,6.3,5.4,"37"
"audio/18.wav",39,1268.656610875,1307.671455875,9,9,6.3,7.2,6.3,"37"
"audio/19.wav",44,1346.471462709,1390.48669254201,9,2.7,1.8,0.9,3.6,"37"
"audio/20.wav",46,1422.44768,1468.469093917,9,4.5,3.6,1.8,0.9,"37"
"audio/21.wav",42,1500.360806625,1542.376271959,9,6.3,5.4,5.4,6.3,"37"
"audio/1.wav",42,41.2202688749967,83.355593500004,8,6.3,0.9,0.9,2.7,"38"
"audio/2.wav",38,136.628474541998,174.652899291992,8,4.5,1.8,0.9,4.5,"38"
"audio/3.wav",40,221.788247959004,261.808729375,9,2.7,0.9,0.9,1.8,"38"
"audio/4.wav",33,302.602962959005,335.618235542002,9,6.3,7.2,5.4,8.1,"38"
"audio/5.wav",43,377.231615166995,420.254017416999,9,4.5,0.9,0.9,1.8,"38"
"audio/6.wav",34,455.658336916997,489.672051874993,9,5.4,8.1,7.2,6.3,"38"
"audio/7.wav",45,538.441710999992,583.464215500004,9,5.4,3.6,1.8,5.4,"38"
"audio/8.wav",40,624.951919750005,664.966474749992,9,4.5,6.3,4.5,4.5,"38"
"audio/9.wav",38,705.742427334,743.759676208996,9,2.7,5.4,3.6,0.9,"38"
"audio/10.wav",38,789.004780749994,827.019204875003,9,4.5,1.8,0.9,2.7,"38"
"audio/11.wav",27,861.682313792,888.697830417004,9,1.8,0.9,0.9,1.8,"38"
"audio/12.wav",39,920.198509708993,959.213908459002,9,3.6,2.7,0.9,1.8,"38"
"audio/13.wav",40,995.172978917006,1035.187849375,9,1.8,0.9,0.9,1.8,"38"
"audio/14.wav",43,1064.34926025,1107.367885042,9,3.6,0.9,0.9,2.7,"38"
"audio/15.wav",19,1139.088874459,1158.102057834,9,1.8,0.9,0.9,2.7,"38"
"audio/16.wav",42,1189.10929974999,1231.124230209,9,6.3,2.7,1.8,5.4,"38"
"audio/17.wav",38,1272.368970084,1310.38314816701,9,4.5,2.7,0.9,3.6,"38"
"audio/18.wav",39,1347.90699695901,1386.92136804199,0,9,4.5,3.6,6.3,"38"
"audio/19.wav",44,1428.01991975,1472.03487879199,9,6.3,3.6,2.7,8.1,"38"
"audio/20.wav",46,1510.88710429199,1556.907155459,9,3.6,0.9,0.9,5.4,"38"
"audio/21.wav",42,1589.02604058399,1631.042942834,8,4.5,5.4,0.9,3.6,"38"
"audio/1.wav",42,16.2287826669926,58.3790847079945,7,8.1,3.6,2.7,5.4,"39"
"audio/2.wav",38,102.430063624997,140.456619958,9,7.2,5.4,2.7,2.7,"39"
"audio/3.wav",40,179.732952624996,219.754445457991,9,7.2,0.9,0.9,6.3,"39"
"audio/4.wav",33,256.564792791993,289.580280458002,9,8.1,8.1,8.1,9,"39"
"audio/5.wav",43,324.309622000001,367.331494875005,9,8.1,0.9,4.5,5.4,"39"
"audio/6.wav",34,402.189450916994,436.203103958003,9,9,8.1,8.1,8.1,"39"
"audio/7.wav",45,465.773515082998,510.795750082994,9,7.2,2.7,3.6,4.5,"39"
"audio/8.wav",40,542.973789750002,582.988036541996,7,7.2,3.6,2.7,5.4,"39"
"audio/9.wav",38,615.405488332995,653.421730999995,9,6.3,5.4,8.1,4.5,"39"
"audio/10.wav",38,684.428806083,722.442661749999,9,9,8.1,4.5,9,"39"
"audio/11.wav",27,750.686170332992,777.702356875001,9,6.3,5.4,6.3,5.4,"39"
"audio/12.wav",39,807.246059083001,846.260839666997,9,5.4,1.8,4.5,5.4,"39"
"audio/13.wav",40,882.941016249999,922.956297458004,9,4.5,3.6,3.6,5.4,"39"
"audio/14.wav",43,955.005252499992,998.024311207992,9,8.1,6.3,5.4,8.1,"39"
"audio/15.wav",19,1029.355563583,1048.367477167,9,3.6,0.9,0.9,2.7,"39"
"audio/16.wav",42,1081.140754958,1123.156638542,9,9,4.5,5.4,3.6,"39"
"audio/17.wav",38,1158.398504542,1196.414256875,9,8.1,5.4,3.6,7.2,"39"
"audio/18.wav",39,1227.07794783299,1266.091897083,9,7.2,4.5,5.4,6.3,"39"
"audio/19.wav",44,1295.910832583,1339.926462125,9,7.2,3.6,2.7,3.6,"39"
"audio/20.wav",46,1373.510035292,1419.541178917,9,7.2,5.4,4.5,6.3,"39"
"audio/21.wav",42,1448.75734137499,1490.77313624999,9,8.1,0.9,0.9,0.9,"39"
"audio/1.wav",42,21.2251137089916,63.3661927089997,8,5.4,4.5,3.6,4.5,"40"
"audio/2.wav",38,136.297174916996,174.32252708399,9,5.4,4.5,4.5,5.4,"40"
"audio/3.wav",40,213.032528666998,253.053278416992,9,4.5,2.7,2.7,2.7,"40"
"audio/4.wav",33,286.56845216699,319.585433125001,9,6.3,6.3,6.3,6.3,"40"
"audio/5.wav",43,353.679230458991,396.700793875003,9,4.5,4.5,3.6,4.5,"40"
"audio/6.wav",34,436.177567374994,470.192157208992,9,4.5,5.4,4.5,4.5,"40"
"audio/7.wav",45,511.583845374989,556.606795917003,9,2.7,0.9,1.8,1.8,"40"
"audio/8.wav",40,589.929664333991,629.944401834,9,2.7,7.2,6.3,5.4,"40"
"audio/9.wav",38,668.272153999991,706.290064250003,9,5.4,6.3,6.3,7.2,"40"
"audio/10.wav",38,739.431837124997,777.445989833999,9,6.3,2.7,2.7,3.6,"40"
"audio/11.wav",27,812.536282999994,839.552044917,9,5.4,5.4,5.4,6.3,"40"
"audio/12.wav",39,877.711868583996,916.725562666994,9,4.5,3.6,2.7,5.4,"40"
"audio/13.wav",40,948.409088667002,988.424508416996,9,3.6,3.6,2.7,4.5,"40"
"audio/14.wav",43,1022.129506917,1065.148085209,9,4.5,3.6,3.6,3.6,"40"
"audio/15.wav",19,1095.753037292,1114.763936042,9,5.4,1.8,1.8,2.7,"40"
"audio/16.wav",42,1149.87234775,1191.889720209,9,6.3,3.6,3.6,5.4,"40"
"audio/17.wav",38,1225.5684525,1263.58381025,9,4.5,4.5,4.5,4.5,"40"
"audio/18.wav",39,1302.15133962499,1341.166894792,9,6.3,5.4,4.5,5.4,"40"
"audio/19.wav",44,1374.608867334,1418.62454333399,9,4.5,3.6,3.6,3.6,"40"
"audio/20.wav",46,1450.79206429199,1496.812418542,9,6.3,3.6,2.7,6.3,"40"
"audio/21.wav",42,1529.47202370899,1571.487440375,9,6.3,5.4,5.4,5.4,"40"
"audio/1.wav",42,23.9125479579961,66.0539415410021,4,6.3,3.6,3.6,4.5,"41"
"audio/2.wav",38,120.703904291004,158.729512833001,8,7.2,2.7,2.7,8.1,"41"
"audio/3.wav",40,197.941987625003,237.964097165997,9,6.3,1.8,0.9,5.4,"41"
"audio/4.wav",33,273.103398958003,306.119864124994,9,7.2,8.1,9,9,"41"
"audio/5.wav",43,337.367481624999,380.388746375,9,9,9,9,9,"41"
"audio/6.wav",34,407.488942249998,441.501793207994,9,7.2,9,9,9,"41"
"audio/7.wav",45,468.886910582994,513.907272832992,9,9,1.8,0.9,5.4,"41"
"audio/8.wav",40,543.966947915993,583.982399749992,9,6.3,5.4,7.2,4.5,"41"
"audio/9.wav",38,615.728167708003,653.746220332992,9,6.3,3.6,5.4,4.5,"41"
"audio/10.wav",38,684.704691124993,722.71884424999,9,9,2.7,0.9,3.6,"41"
"audio/11.wav",27,760.311683166001,787.326568332996,9,4.5,0.9,0.9,4.5,"41"
"audio/12.wav",39,816.504531707993,855.519576874998,9,8.1,2.7,2.7,9,"41"
"audio/13.wav",40,884.543755915991,924.558875749994,9,6.3,0.9,0.9,7.2,"41"
"audio/14.wav",43,955.967532291004,998.986287749998,9,6.3,0.9,0.9,5.4,"41"
"audio/15.wav",19,1034.03200720799,1053.045362708,7,6.3,0.9,0.9,6.3,"41"
"audio/16.wav",42,1085.52952825,1127.54562725,9,9,9,9,9,"41"
"audio/17.wav",38,1153.67141629099,1191.686309333,9,9,9,9,9,"41"
"audio/18.wav",39,1215.319438208,1254.333939833,9,9,7.2,7.2,6.3,"41"
"audio/19.wav",44,1285.62497675,1329.640687458,9,8.1,2.7,2.7,5.4,"41"
"audio/20.wav",46,1364.327604666,1410.349437791,9,7.2,0.9,0.9,6.3,"41"
"audio/21.wav",42,1438.10522487499,1480.12111762499,9,9,0.9,0.9,0.9,"41"
"audio/1.wav",42,19.4257513330085,61.5603793330083,8,4.5,2.7,1.8,1.8,"42"
"audio/2.wav",38,126.850345125,164.878005167004,9,2.7,1.8,1.8,2.7,"42"
"audio/3.wav",40,214.202716291999,254.225038707998,9,3.6,0.9,0.9,1.8,"42"
"audio/4.wav",33,304.010522625002,337.026519874998,9,1.8,7.2,2.7,3.6,"42"
"audio/5.wav",43,393.017671541995,436.039309041997,9,4.5,1.8,1.8,3.6,"42"
"audio/6.wav",34,477.482799417005,511.497359417001,8,2.7,1.8,1.8,1.8,"42"
"audio/7.wav",45,546.681119875007,591.704356125003,9,3.6,1.8,0.9,2.7,"42"
"audio/8.wav",40,636.553838833002,676.568701083001,9,1.8,5.4,4.5,1.8,"42"
"audio/9.wav",38,723.688832208005,761.706978625007,9,1.8,1.8,0.9,3.6,"42"
"audio/10.wav",38,809.369940292003,847.384882291997,9,4.5,1.8,1.8,4.5,"42"
"audio/11.wav",27,880.896606958006,907.911854207996,9,1.8,0.9,0.9,1.8,"42"
"audio/12.wav",39,940.351607707998,979.367580000006,9,2.7,1.8,0.9,4.5,"42"
"audio/13.wav",40,1026.113639042,1066.129020833,9,0.9,0.9,0.9,0.9,"42"
"audio/14.wav",43,1101.53643029201,1144.555482375,9,5.4,4.5,2.7,5.4,"42"
"audio/15.wav",19,1178.27073612501,1197.282718583,9,1.8,0.9,0.9,5.4,"42"
"audio/16.wav",42,1233.08902420801,1275.105389333,9,6.3,3.6,1.8,6.3,"42"
"audio/17.wav",38,1315.104633917,1353.11888175001,9,3.6,4.5,2.7,3.6,"42"
"audio/18.wav",39,1385.455956333,1424.471848792,9,3.6,2.7,1.8,3.6,"42"
"audio/19.wav",44,1468.26432850001,1512.280453667,9,2.7,0.9,0.9,3.6,"42"
"audio/20.wav",46,1549.742896875,1595.76489158301,9,2.7,6.3,2.7,3.6,"42"
"audio/21.wav",42,1633.760635542,1675.776472083,9,1.8,1.8,0.9,1.8,"42"
"audio/1.wav",42,20.5010795830003,62.7628532910003,9,8.1,3.6,5.4,7.2,"43"
"audio/2.wav",38,110.692187332999,148.719129499999,9,7.2,9,7.2,9,"43"
"audio/3.wav",40,188.092969915999,228.113497332999,9,6.3,3.6,3.6,5.4,"43"
"audio/4.wav",33,265.468318125,298.484146375,9,6.3,9,8.1,9,"43"
"audio/5.wav",43,336.118049499999,379.141126708,9,4.5,2.7,3.6,4.5,"43"
"audio/6.wav",34,415.501680333,449.513731666,9,7.2,7.2,7.2,9,"43"
"audio/7.wav",45,485.061905958,530.084188040999,9,2.7,1.8,0.9,1.8,"43"
"audio/8.wav",40,567.189431333,607.203670540999,9,2.7,1.8,4.5,3.6,"43"
"audio/9.wav",38,647.645005625,685.664513791,9,4.5,3.6,2.7,3.6,"43"
"audio/10.wav",38,717.780776791,755.795679790999,9,3.6,1.8,1.8,3.6,"43"
"audio/11.wav",27,792.372931958,819.390035790999,9,5.4,7.2,6.3,8.1,"43"
"audio/12.wav",39,850.901268415999,889.915869790999,9,4.5,4.5,1.8,4.5,"43"
"audio/13.wav",40,924.7654965,964.780183125,9,7.2,1.8,1.8,9,"43"
"audio/14.wav",43,1000.790842541,1043.809872708,9,2.7,1.8,1.8,2.7,"43"
"audio/15.wav",19,1078.420725458,1097.432974791,9,2.7,0.9,0.9,3.6,"43"
"audio/16.wav",42,1130.022228125,1172.036469458,9,8.1,7.2,7.2,8.1,"43"
"audio/17.wav",38,1205.597713208,1243.611988208,9,4.5,5.4,3.6,5.4,"43"
"audio/18.wav",39,1276.125425375,1315.140098583,9,7.2,7.2,5.4,7.2,"43"
"audio/19.wav",44,1348.557282875,1392.572018458,9,5.4,3.6,0.9,5.4,"43"
"audio/20.wav",46,1424.740038208,1470.760523666,9,6.3,5.4,3.6,5.4,"43"
"audio/21.wav",42,1509.253740791,1551.27009125,9,8.1,7.2,7.2,8.1,"43"
"audio/1.wav",42,19.4952321250003,61.6273027910011,9,8.1,2.7,1.8,1.8,"44"
"audio/2.wav",38,108.135280416001,146.158574708001,9,4.5,3.6,0.9,0.9,"44"
"audio/3.wav",40,184.493774,224.512545708001,9,5.4,1.8,0.9,2.7,"44"
"audio/4.wav",33,273.429517500001,306.442850791002,9,7.2,9,3.6,9,"44"
"audio/5.wav",43,347.630730416,390.651487041001,9,7.2,3.6,2.7,6.3,"44"
"audio/6.wav",34,429.087140125001,463.097650333,9,8.1,9,8.1,9,"44"
"audio/7.wav",45,494.991057750001,540.010955916001,9,3.6,1.8,0.9,8.1,"44"
"audio/8.wav",40,575.676971458,615.688659000001,9,2.7,8.1,1.8,3.6,"44"
"audio/9.wav",38,653.150469958,691.164922541,9,0.9,1.8,1.8,1.8,"44"
"audio/10.wav",38,726.613559833,764.625015750002,9,4.5,5.4,2.7,8.1,"44"
"audio/11.wav",27,805.037480041001,832.049924625,9,2.7,4.5,0.9,4.5,"44"
"audio/12.wav",39,869.093394875001,908.105600916,9,2.7,0.9,0.9,8.1,"44"
"audio/13.wav",40,944.182521500001,984.195251916,9,1.8,1.8,0.9,6.3,"44"
"audio/14.wav",43,1019.085540208,1062.102238833,9,5.4,1.8,0.9,5.4,"44"
"audio/15.wav",19,1102.021773541,1121.032891375,9,7.2,7.2,1.8,9,"44"
"audio/16.wav",42,1165.534427916,1207.54742225,9,9,8.1,3.6,9,"44"
"audio/17.wav",38,1242.317464333,1280.330173166,9,6.3,8.1,7.2,7.2,"44"
"audio/18.wav",39,1318.029291416,1357.040529333,9,3.6,4.5,1.8,5.4,"44"
"audio/19.wav",44,1398.028901458,1442.041758708,9,3.6,0.9,0.9,1.8,"44"
"audio/20.wav",46,1477.086167708,1523.105341,9,8.1,1.8,0.9,8.1,"44"
"audio/21.wav",42,1562.565008125,1604.579273416,9,2.7,0.9,0.9,1.8,"44"
"audio/1.wav",42,26.3930942499937,68.646326749993,9,6.3,4.5,4.5,7.2,"45"
"audio/2.wav",38,123.922557082995,161.947790667,9,6.3,4.5,4.5,9,"45"
"audio/3.wav",40,207.258671832998,247.279999499995,9,4.5,2.7,2.7,7.2,"45"
"audio/4.wav",33,285.708510666998,318.724933791993,9,8.1,9,9,9,"45"
"audio/5.wav",43,351.125824249997,394.145199457998,9,3.6,4.5,3.6,3.6,"45"
"audio/6.wav",34,433.647650166997,467.662381167,9,2.7,3.6,9,5.4,"45"
"audio/7.wav",45,513.824383249994,558.844572041999,9,6.3,4.5,2.7,9,"45"
"audio/8.wav",40,601.278040749996,641.292835707995,9,0.9,5.4,2.7,2.7,"45"
"audio/9.wav",38,682.138816999999,720.155280082996,9,5.4,3.6,2.7,4.5,"45"
"audio/10.wav",38,764.401502291999,802.416273166993,9,7.2,4.5,2.7,9,"45"
"audio/11.wav",27,845.261814999998,872.276886416999,9,3.6,0.9,0.9,8.1,"45"
"audio/12.wav",39,909.282880957995,948.298536916998,9,7.2,2.7,2.7,9,"45"
"audio/13.wav",40,980.021043332999,1020.03557399999,9,6.3,0.9,1.8,3.6,"45"
"audio/14.wav",43,1053.11966295799,1096.138241333,9,7.2,2.7,2.7,7.2,"45"
"audio/15.wav",19,1144.57025812499,1163.582030208,9,5.4,0.9,0.9,3.6,"45"
"audio/16.wav",42,1199.374456667,1241.389803542,9,9,8.1,5.4,9,"45"
"audio/17.wav",38,1274.120223583,1312.134936042,9,6.3,5.4,5.4,5.4,"45"
"audio/18.wav",39,1354.328189625,1393.342501958,9,8.1,7.2,7.2,7.2,"45"
"audio/19.wav",44,1442.072018042,1486.087902625,9,7.2,1.8,1.8,2.7,"45"
"audio/20.wav",46,1524.151300125,1570.17161799999,9,7.2,5.4,0.9,7.2,"45"
"audio/21.wav",42,1604.81825966699,1646.833373667,9,2.7,0.9,0.9,0.9,"45"
"audio/1.wav",42,16.0458154590015,58.298884459,9,4.5,1.8,1.8,4.5,"46"
"audio/2.wav",38,107.999772000001,146.025402167001,9,3.6,2.7,2.7,3.6,"46"
"audio/3.wav",40,180.980315875,221.000181834001,9,3.6,1.8,1.8,2.7,"46"
"audio/4.wav",33,257.668216125001,290.683067084001,9,4.5,5.4,4.5,4.5,"46"
"audio/5.wav",43,328.393347417001,371.415990084,9,6.3,3.6,3.6,3.6,"46"
"audio/6.wav",34,406.821375125,440.835077917001,9,4.5,6.3,6.3,5.4,"46"
"audio/7.wav",45,477.125033792001,522.148892167001,9,1.8,0.9,1.8,4.5,"46"
"audio/8.wav",40,557.699252792001,597.713851375001,9,2.7,5.4,3.6,2.7,"46"
"audio/9.wav",38,637.152814625,675.170084375,9,1.8,3.6,2.7,2.7,"46"
"audio/10.wav",38,706.258931167,744.274068167,9,5.4,3.6,2.7,2.7,"46"
"audio/11.wav",27,774.942960667,801.957045500001,9,3.6,3.6,1.8,2.7,"46"
"audio/12.wav",39,832.476607250001,871.491861917,9,4.5,3.6,2.7,2.7,"46"
"audio/13.wav",40,910.142762792,950.158762959001,9,4.5,3.6,3.6,4.5,"46"
"audio/14.wav",43,982.835887709001,1025.854154042,9,6.3,6.3,6.3,4.5,"46"
"audio/15.wav",19,1058.3832405,1077.396233792,9,6.3,7.2,3.6,6.3,"46"
"audio/16.wav",42,1110.28147925,1152.297450084,9,4.5,3.6,2.7,2.7,"46"
"audio/17.wav",38,1185.28190625,1223.297233542,9,3.6,2.7,2.7,2.7,"46"
"audio/18.wav",39,1253.078078209,1292.09249025,9,4.5,4.5,5.4,3.6,"46"
"audio/19.wav",44,1333.97882625,1377.994945709,9,2.7,0.9,0.9,1.8,"46"
"audio/20.wav",46,1407.10768475,1453.128894709,9,4.5,2.7,2.7,1.8,"46"
"audio/21.wav",42,1488.765479792,1530.781075042,9,3.6,1.8,1.8,1.8,"46"
"audio/1.wav",42,25.8808070420018,68.0267354170028,7,3.6,1.8,0.9,1.8,"48"
"audio/2.wav",38,112.278099042003,150.306405125,6,5.4,5.4,5.4,4.5,"48"
"audio/3.wav",40,188.859586042003,228.880449084001,9,5.4,1.8,0.9,4.5,"48"
"audio/4.wav",33,270.847489,303.862716209002,9,7.2,6.3,4.5,7.2,"48"
"audio/5.wav",43,337.8298235,380.852714375,9,4.5,5.4,4.5,3.6,"48"
"audio/6.wav",34,420.496227667001,454.508858542002,9,5.4,7.2,7.2,6.3,"48"
"audio/7.wav",45,491.412737375002,536.436756542,7,3.6,0.9,0.9,4.5,"48"
"audio/8.wav",40,576.411114125003,616.425482459003,6,5.4,4.5,3.6,5.4,"48"
"audio/9.wav",38,657.526951875003,695.544341709003,9,1.8,0.9,1.8,1.8,"48"
"audio/10.wav",38,734.135987000001,772.150480625001,9,4.5,0.9,0.9,5.4,"48"
"audio/11.wav",27,802.685095625002,829.701770584001,9,0.9,0.9,0.9,1.8,"48"
"audio/12.wav",39,866.91300375,905.927896792,9,5.4,2.7,1.8,5.4,"48"
"audio/13.wav",40,939.187828459002,979.202931417003,9,6.3,2.7,1.8,5.4,"48"
"audio/14.wav",43,1012.693514,1055.712028459,9,2.7,1.8,1.8,1.8,"48"
"audio/15.wav",19,1087.582878209,1106.592979625,9,4.5,1.8,0.9,6.3,"48"
"audio/16.wav",42,1144.74889575,1186.764205,9,5.4,2.7,1.8,3.6,"48"
